"<HEADER software/>"
EwEVersion,"6.7.0.19005 (compiled 6/26/1943)"
Date,"11/20/2024 9:38:30 AM"
"<HEADER ecopath/>"
ModelName,"OSW high res model"
ModelSource,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"sim01_test run"
TimeSeries,-
StartYear,2020
"<HEADER ecospace/>"
EcospaceScenario,sp02_+SIW
MapRows,60
MapCols,60
MapCellLength,0.5
MapCellSize,500
MapLatitude,0
MapLongitude,0
NoActiveCells,3600
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT,"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
ExternalDataConfigFile,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman STconfig.xml"
"Layer 1 SIW","SIW grid"
"<HEADER extra/>"
Data,"Average regional consumption by pred, prey (t/km^2)"
Area,"Region 1"
Number_of_cells,56
"<HEADER end/>"

TimeStep,"big fish|medium fish","big fish|small fish","big fish|mobile inverts","medium fish|mobile inverts","medium fish|sessile epifauna","small fish|zooplankton","small fish|phytoplankton","small fish|macrolagae","mobile inverts|sessile epifauna","mobile inverts|macrolagae","mobile inverts|detritus","sessile epifauna|zooplankton","sessile epifauna|phytoplankton",zooplankton|phytoplankton
167,3.807947,1.647743,0.223726,43.26592,13.2932,52.99839,9.175329,88.01823,278.2941,385.4312,62.05408,566.0621,582.3501,4431.109
168,3.811853,1.633887,0.2207657,43.09738,13.37485,52.98993,9.170149,88.02759,278.2869,384.4692,61.74898,567.235,583.3137,4431.043
169,3.812484,1.621168,0.2180344,42.93353,13.45092,52.98263,9.165462,88.03791,278.2983,383.5619,61.46133,568.3746,584.2548,4430.93
170,3.812491,1.609672,0.2155395,42.77835,13.52315,52.97648,9.161307,88.04925,278.3259,382.7105,61.19154,569.473,585.1689,4430.771
171,3.813168,1.599349,0.2132711,42.63406,13.59252,52.9714,9.157708,88.06156,278.3667,381.9155,60.9397,570.5228,586.0522,4430.57
172,3.812606,1.590085,0.2112149,42.49845,13.65731,52.96732,9.154686,88.07479,278.4201,381.1789,60.70652,571.5173,586.9008,4430.333
173,3.810409,1.581867,0.209363,42.37088,13.71721,52.96419,9.152246,88.08893,278.4818,380.4985,60.49129,572.4512,587.7114,4430.062
174,3.806853,1.574693,0.2077108,42.25123,13.77206,52.96191,9.150386,88.10381,278.5489,379.8736,60.29366,573.32,588.4814,4429.765
175,3.802143,1.568552,0.2062532,42.13941,13.82167,52.96036,9.149094,88.11934,278.6196,379.3036,60.11333,574.1204,589.209,4429.443
176,3.795969,1.563423,0.2049842,42.03461,13.86553,52.95943,9.148348,88.13538,278.6926,378.7877,59.95005,574.8502,589.8926,4429.104
177,3.789349,1.559305,0.2039009,41.93801,13.90431,52.95899,9.148115,88.15178,278.7671,378.3255,59.8036,575.5084,590.5313,4428.753
178,3.782979,1.556141,0.202994,41.85078,13.93874,52.9589,9.14836,88.16833,278.8424,377.916,59.67362,576.0944,591.1243,4428.395
179,3.775975,1.553842,0.2022497,41.77124,13.96807,52.95904,9.149035,88.18488,278.9177,377.5578,59.55964,576.6088,591.6714,4428.034
180,3.769175,1.552367,0.2016609,41.70049,13.99303,52.95927,9.150095,88.20121,278.9924,377.2495,59.46119,577.0527,592.1725,4427.676
181,3.763803,1.551636,0.2012153,41.64071,14.01517,52.95944,9.151484,88.21715,279.0663,376.9896,59.37771,577.4281,592.6279,4427.325
182,3.758276,1.551091,0.200844,41.59099,14.03438,52.95947,9.153151,88.23248,279.1382,376.7755,59.30845,577.7372,593.038,4426.987
183,3.752837,1.550932,0.2005682,41.55002,14.05031,52.95928,9.155045,88.24709,279.2073,376.6046,59.25264,577.9827,593.4032,4426.664
184,3.7482,1.551175,0.2003875,41.51841,14.0637,52.95882,9.157115,88.26085,279.2734,376.4748,59.20953,578.1683,593.7246,4426.36
185,3.744068,1.551741,0.2002902,41.49515,14.07443,52.95804,9.159312,88.27357,279.336,376.3833,59.17833,578.2977,594.0034,4426.081
186,3.741108,1.55257,0.200267,41.48029,14.08296,52.95687,9.16158,88.28517,279.3949,376.3276,59.15825,578.3751,594.2408,4425.826
187,3.738984,1.553577,0.2003053,41.47344,14.08955,52.95526,9.163866,88.29552,279.4498,376.305,59.14844,578.4053,594.4385,4425.6
188,3.737019,1.554693,0.2003946,41.47303,14.09384,52.95318,9.166124,88.30453,279.5004,376.3123,59.14798,578.3926,594.5983,4425.404
189,3.734898,1.555894,0.2005295,41.47788,14.09562,52.9506,9.168304,88.31212,279.5468,376.3467,59.15602,578.342,594.7222,4425.24
190,3.733199,1.557177,0.2007074,41.48869,14.09582,52.94754,9.170367,88.31822,279.5894,376.4059,59.17179,578.2586,594.8123,4425.109
191,3.73184,1.558502,0.2009213,41.50483,14.09455,52.94396,9.172274,88.32282,279.6283,376.4872,59.19449,578.1472,594.8708,4425.011
192,3.730622,1.55984,0.2011653,41.52537,14.09179,52.93989,9.173986,88.32587,279.664,376.588,59.22336,578.0126,594.9,4424.946
193,3.729652,1.561175,0.2014356,41.55009,14.08783,52.93533,9.175476,88.32737,279.6969,376.7063,59.2577,577.8596,594.902,4424.913
194,3.728927,1.562487,0.2017277,41.57857,14.08285,52.93031,9.176717,88.32732,279.7277,376.8397,59.29683,577.6924,594.8795,4424.913
195,3.728303,1.56376,0.2020375,41.61007,14.07686,52.92485,9.177687,88.32576,279.7567,376.9863,59.34013,577.5154,594.8345,4424.942
196,3.727947,1.564986,0.2023621,41.64457,14.0702,52.91899,9.17837,88.32273,279.7847,377.1444,59.38701,577.3322,594.7692,4425.001
197,3.727823,1.566149,0.2026979,41.68167,14.06301,52.91276,9.178759,88.31825,279.8123,377.3121,59.43694,577.1463,594.6857,4425.087
198,3.728668,1.567239,0.2030414,41.72169,14.05579,52.90622,9.178843,88.31242,279.8398,377.4878,59.4894,576.9608,594.5862,4425.198
199,3.729825,1.568211,0.2033853,41.76373,14.04839,52.89939,9.178624,88.30531,279.8675,377.6697,59.5438,576.7782,594.4724,4425.33
200,3.731026,1.569057,0.2037261,41.80713,14.04079,52.89236,9.178105,88.297,279.8954,377.856,59.59958,576.6008,594.3462,4425.483
201,3.732197,1.569784,0.2040623,41.85146,14.03303,52.88516,9.177297,88.28761,279.9235,378.0451,59.65624,576.4307,594.2093,4425.653
202,3.733334,1.570402,0.2043932,41.89637,14.02518,52.87786,9.176208,88.27722,279.9522,378.2356,59.71337,576.2693,594.0635,4425.836
203,3.734448,1.570922,0.2047181,41.94158,14.01731,52.87052,9.174858,88.26597,279.9815,378.4265,59.77058,576.118,593.9105,4426.031
204,3.735553,1.571353,0.2050366,41.98685,14.0095,52.86317,9.173265,88.25398,280.0119,378.6169,59.82757,575.9777,593.7515,4426.235
205,3.736656,1.571704,0.2053479,42.03199,14.0018,52.85587,9.171448,88.24137,280.0434,378.8057,59.88409,575.849,593.5882,4426.444
206,3.737764,1.571981,0.2056518,42.07682,13.99425,52.84868,9.169432,88.22826,280.0763,378.9925,59.93991,575.7321,593.4217,4426.655
207,3.738878,1.572194,0.2059478,42.12121,13.98691,52.84162,9.167242,88.21477,280.1107,379.1768,59.99485,575.627,593.2532,4426.867
208,3.74,1.572347,0.2062352,42.16501,13.97978,52.83474,9.164904,88.201,280.1465,379.358,60.04876,575.5333,593.0837,4427.076
209,3.741125,1.572447,0.2065139,42.2081,13.97291,52.82807,9.162448,88.18708,280.1836,379.5356,60.10147,575.4506,592.9141,4427.28
210,3.742254,1.572501,0.2067834,42.25037,13.96628,52.82164,9.1599,88.17313,280.222,379.7093,60.15288,575.3781,592.7452,4427.477
211,3.743387,1.572514,0.2070433,42.29174,13.95994,52.81546,9.157288,88.15923,280.2614,379.8787,60.20288,575.3148,592.5777,4427.664
212,3.744526,1.57249,0.2072935,42.33213,13.95386,52.80958,9.154637,88.14549,280.3016,380.0436,60.2514,575.2596,592.4122,4427.84
213,3.745668,1.572435,0.2075336,42.37149,13.94807,52.80397,9.151977,88.132,280.3423,380.2038,60.29837,575.2117,592.2492,4428.004
214,3.746813,1.572352,0.2077634,42.40976,13.94255,52.79868,9.149331,88.11883,280.3831,380.3589,60.34375,575.1695,592.0892,4428.155
215,3.747958,1.572245,0.2079828,42.4469,13.9373,52.79368,9.146722,88.10606,280.4239,380.509,60.38749,575.132,591.9326,4428.29
216,3.749105,1.572118,0.2081915,42.48288,13.93231,52.78899,9.144177,88.09376,280.4641,380.6537,60.42958,575.0978,591.7797,4428.41
217,3.750249,1.571974,0.2083895,42.51765,13.92757,52.7846,9.141712,88.08198,280.5034,380.7931,60.46998,575.0659,591.6307,4428.514
218,3.75139,1.571813,0.2085765,42.55117,13.92307,52.78049,9.139346,88.07076,280.5414,380.9269,60.50866,575.0349,591.4859,4428.601
219,3.752523,1.57164,0.2087525,42.5834,13.9188,52.77667,9.137097,88.06017,280.5778,381.0551,60.5456,575.0038,591.3456,4428.673
220,3.753646,1.571456,0.2089173,42.61433,13.91473,52.77309,9.134977,88.05019,280.6122,381.1775,60.58083,574.9717,591.2099,4428.728
221,3.754758,1.571262,0.2090711,42.64393,13.91085,52.76976,9.132997,88.04087,280.6443,381.2942,60.61434,574.9378,591.079,4428.767
222,3.755861,1.57106,0.2092139,42.6722,13.90717,52.76664,9.131165,88.03221,280.6739,381.4051,60.64612,574.9011,590.9528,4428.791
223,3.756955,1.570851,0.2093455,42.69911,13.90365,52.76371,9.129488,88.02422,280.7006,381.51,60.67618,574.861,590.8318,4428.8
224,3.758038,1.570634,0.2094661,42.72464,13.90031,52.76095,9.127971,88.01688,280.7242,381.609,60.70452,574.8172,590.7159,4428.796
225,3.759113,1.570411,0.2095757,42.7488,13.89712,52.75833,9.126615,88.01021,280.7444,381.702,60.73112,574.7692,590.6052,4428.781
226,3.760177,1.570181,0.2096743,42.77155,13.89409,52.75582,9.125417,88.00417,280.7612,381.7889,60.75602,574.7166,590.4997,4428.753
227,3.761233,1.569945,0.2097619,42.79289,13.8912,52.7534,9.124375,87.99873,280.7744,381.8698,60.77918,574.6597,590.3995,4428.715
228,3.762278,1.569701,0.2098387,42.81281,13.88846,52.75105,9.123487,87.99386,280.7838,381.9445,60.80064,574.5983,590.3047,4428.669
229,3.763315,1.569449,0.2099047,42.8313,13.88587,52.74873,9.122745,87.98954,280.7896,382.0131,60.82038,574.5328,590.2155,4428.616
230,3.764342,1.569188,0.2099601,42.84834,13.88341,52.74644,9.122141,87.98573,280.7916,382.0755,60.83841,574.4633,590.1315,4428.556
231,3.765359,1.568919,0.210005,42.86393,13.8811,52.74414,9.121665,87.9824,280.7899,382.1317,60.85472,574.3903,590.0532,4428.491
232,3.766368,1.56864,0.2100395,42.87809,13.87893,52.74182,9.121305,87.97949,280.7845,382.1819,60.86932,574.3143,589.9804,4428.423
233,3.767368,1.568351,0.2100639,42.89079,13.87692,52.73945,9.121055,87.97697,280.7757,382.2257,60.88223,574.2358,589.913,4428.354
234,3.768358,1.568051,0.2100784,42.90205,13.87506,52.73703,9.120897,87.97479,280.7635,382.2636,60.89345,574.1558,589.8514,4428.284
235,3.769339,1.567739,0.2100833,42.91187,13.87335,52.73456,9.120822,87.97292,280.7481,382.2953,60.90299,574.0746,589.7951,4428.214
236,3.770312,1.567416,0.2100789,42.92028,13.87182,52.732,9.120818,87.97131,280.7298,382.3211,60.91088,573.9934,589.7446,4428.146
237,3.771253,1.567081,0.2100653,42.92724,13.87042,52.72937,9.12087,87.96992,280.7088,382.3411,60.91713,573.9127,589.6994,4428.081
238,3.772162,1.566735,0.2100433,42.93274,13.86917,52.72666,9.120964,87.9687,280.6854,382.3553,60.92178,573.8333,589.6597,4428.019
239,3.773064,1.566379,0.2100133,42.93688,13.86809,52.72385,9.121092,87.96764,280.6599,382.3639,60.92484,573.7562,589.6255,4427.961
240,3.773955,1.566015,0.2099756,42.93969,13.8672,52.72098,9.121238,87.96667,280.6325,382.367,60.92637,573.6821,589.5966,4427.909
