"<HEADER software/>"
EwEVersion,"6.7.0.19005 (compiled 6/26/1943)"
Date,"11/20/2024 9:43:49 AM"
"<HEADER ecopath/>"
ModelName,"OSW high res model"
ModelSource,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"sim01_test run"
TimeSeries,-
StartYear,2020
"<HEADER ecospace/>"
EcospaceScenario,sp04_+SIW+ecoengineer
MapRows,60
MapCols,60
MapCellLength,0.5
MapCellSize,500
MapLatitude,0
MapLongitude,0
NoActiveCells,3600
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT,"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
ExternalDataConfigFile,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman STconfig.xml"
"Layer 1 SIW","SIW grid"
"Layer 1 Biofouling complexity","Epifauna Complexity"
"<HEADER extra/>"
Data,"Average regional consumption by pred, prey (t/km^2)"
Area,"Region 1"
Number_of_cells,56
"<HEADER end/>"

TimeStep,"big fish|medium fish","big fish|small fish","big fish|mobile inverts","medium fish|mobile inverts","medium fish|sessile epifauna","small fish|zooplankton","small fish|phytoplankton","small fish|macrolagae","mobile inverts|sessile epifauna","mobile inverts|macrolagae","mobile inverts|detritus","sessile epifauna|zooplankton","sessile epifauna|phytoplankton",zooplankton|phytoplankton
167,5.1787,2.290626,0.2610541,59.40662,12.35121,70.12142,11.74051,107.755,270.7233,475.5932,70.11124,480.3879,476.3065,4473.426
168,5.201275,2.27031,0.2575183,59.20144,12.45345,70.10365,11.73529,107.7874,271.0004,474.2448,69.75291,481.9299,477.7263,4473.136
169,5.215196,2.252385,0.2543764,59.00278,12.54988,70.08629,11.73054,107.8192,271.3105,473.006,69.42376,483.4283,479.1159,4472.804
170,5.216777,2.236022,0.2515379,58.81005,12.63883,70.06934,11.72631,107.8503,271.6506,471.8817,69.12496,484.8722,480.467,4472.436
171,5.213241,2.221753,0.2490491,58.62897,12.72089,70.05293,11.72264,107.8805,272.0139,470.8709,68.85603,486.2512,481.7715,4472.037
172,5.20232,2.209135,0.2468563,58.45797,12.7951,70.037,11.71955,107.9097,272.3945,469.9724,68.61657,487.5559,483.0216,4471.614
173,5.185519,2.198212,0.2449576,58.2977,12.86075,70.02164,11.71706,107.9378,272.7875,469.1858,68.4063,488.7786,484.2107,4471.171
174,5.164808,2.189121,0.2433605,58.1495,12.91772,70.00684,11.71516,107.9645,273.1891,468.51,68.22486,489.9126,485.3328,4470.717
175,5.143964,2.181952,0.2420684,58.01929,12.9682,69.99255,11.71383,107.9898,273.5952,467.9434,68.07176,490.9526,486.3828,4470.257
176,5.12628,2.176582,0.2410619,57.91269,13.01441,69.9787,11.71306,108.0134,274.0013,467.4824,67.946,491.8942,487.3564,4469.798
177,5.110012,2.172758,0.2403074,57.8261,13.05534,69.96523,11.71279,108.0351,274.4014,467.1211,67.84609,492.734,488.2492,4469.347
178,5.095946,2.170312,0.2397813,57.76019,13.09161,69.95208,11.71298,108.0549,274.7906,466.8535,67.77049,493.4701,489.0584,4468.909
179,5.083694,2.168916,0.2394433,57.71413,13.12338,69.93921,11.71358,108.0725,275.1642,466.6734,67.71761,494.1021,489.7822,4468.491
180,5.071601,2.168381,0.2392684,57.68378,13.1497,69.92656,11.71454,108.088,275.5183,466.5741,67.68575,494.6309,490.4197,4468.097
181,5.058452,2.168108,0.2392064,57.67154,13.17052,69.91412,11.71579,108.1012,275.86,466.5666,67.67723,495.059,490.9712,4467.734
182,5.046834,2.168518,0.2392886,57.67729,13.18692,69.9019,11.71728,108.1119,276.1824,466.6376,67.68893,495.3888,491.4367,4467.405
183,5.036316,2.169425,0.2394857,57.69859,13.19898,69.88992,11.71896,108.1202,276.4807,466.7761,67.71832,495.6239,491.8172,4467.113
184,5.02738,2.170743,0.2397818,57.73444,13.20727,69.87814,11.72074,108.1259,276.7515,466.9728,67.76308,495.769,492.1148,4466.864
185,5.01991,2.172389,0.2401612,57.78289,13.21199,69.86657,11.72258,108.129,276.9925,467.2189,67.82109,495.8301,492.3326,4466.659
186,5.013603,2.174258,0.2406072,57.84183,13.21324,69.8552,11.72441,108.1296,277.2026,467.5066,67.89037,495.8139,492.4743,4466.5
187,5.009052,2.176274,0.2411065,57.90975,13.21129,69.844,11.72616,108.1278,277.3817,467.8288,67.96914,495.7278,492.5447,4466.387
188,5.005949,2.178365,0.2416463,57.98566,13.20669,69.83298,11.72778,108.1235,277.53,468.1789,68.05567,495.5798,492.5488,4466.323
189,5.00354,2.180453,0.2422006,58.06407,13.19945,69.82214,11.72921,108.117,277.6401,468.5359,68.14508,495.3781,492.4924,4466.306
190,5.002052,2.182506,0.2427685,58.14611,13.19019,69.81148,11.73041,108.1083,277.7188,468.9022,68.23757,495.132,492.3821,4466.334
191,5.001345,2.184487,0.2433451,58.2313,13.17923,69.80099,11.73132,108.0976,277.771,469.2765,68.33266,494.8506,492.2249,4466.408
192,5.001342,2.186366,0.2439254,58.319,13.16687,69.79066,11.73191,108.085,277.8006,469.6567,68.42966,494.5421,492.0269,4466.522
193,5.001976,2.188115,0.2445043,58.40856,13.15343,69.78052,11.73214,108.0707,277.8109,470.0401,68.52786,494.2141,491.7943,4466.677
194,5.003192,2.189712,0.2450769,58.49931,13.13915,69.77056,11.73199,108.0547,277.8053,470.4243,68.62652,493.8737,491.5325,4466.867
195,5.005543,2.191141,0.2456391,58.59127,13.12456,69.76078,11.73145,108.0373,277.7864,470.8066,68.72496,493.5271,491.2469,4467.088
196,5.008345,2.192358,0.2461836,58.68325,13.10966,69.75121,11.7305,108.0184,277.7566,471.1847,68.82246,493.1799,490.9422,4467.338
197,5.011319,2.193358,0.2467073,58.77444,13.09457,69.7419,11.72916,107.9983,277.7182,471.5563,68.91843,492.8368,490.6228,4467.612
198,5.014384,2.194152,0.2472092,58.86428,13.07943,69.73284,11.72741,107.9771,277.6731,471.9196,69.01231,492.5019,490.2928,4467.906
199,5.017518,2.194756,0.2476887,58.95232,13.06439,69.72408,11.72527,107.955,277.6234,472.2733,69.10373,492.1788,489.9558,4468.216
200,5.020734,2.195188,0.2481458,59.03829,13.04958,69.71563,11.72278,107.9321,277.571,472.6164,69.19234,491.8704,489.6154,4468.538
201,5.024028,2.195461,0.2485806,59.12191,13.03512,69.70757,11.71994,107.9087,277.5175,472.948,69.27789,491.5788,489.2743,4468.866
202,5.027406,2.195591,0.2489931,59.20301,13.0211,69.69985,11.71679,107.8848,277.4643,473.2677,69.36022,491.3055,488.9351,4469.198
203,5.030871,2.195592,0.2493833,59.28146,13.00762,69.69254,11.71337,107.8606,277.4124,473.5751,69.43915,491.0517,488.6001,4469.528
204,5.034422,2.195475,0.2497515,59.35715,12.99474,69.68565,11.70971,107.8364,277.3629,473.8698,69.5146,490.8177,488.2711,4469.855
205,5.038055,2.195253,0.2500977,59.43003,12.98251,69.67918,11.70584,107.8122,277.3163,474.1516,69.5865,490.6035,487.9496,4470.173
206,5.041767,2.194937,0.2504221,59.50002,12.97097,69.67315,11.70182,107.7883,277.2732,474.4206,69.65482,490.4088,487.637,4470.48
207,5.045547,2.194536,0.2507249,59.5671,12.96012,69.66758,11.69768,107.7647,277.2337,474.6765,69.71952,490.2328,487.3342,4470.773
208,5.049392,2.194062,0.2510063,59.63124,12.94999,69.66245,11.69347,107.7416,277.1979,474.9196,69.78061,490.0745,487.0421,4471.05
209,5.054681,2.193522,0.2512664,59.69364,12.94095,69.65777,11.68923,107.7192,277.1658,475.1497,69.83813,489.9326,486.7611,4471.308
210,5.060599,2.192881,0.2515001,59.75355,12.93284,69.65353,11.685,107.6975,277.1366,475.3661,69.89189,489.8057,486.4918,4471.544
211,5.066693,2.192134,0.251705,59.81038,12.92551,69.64972,11.68082,107.6766,277.1094,475.5678,69.94172,489.6921,486.2344,4471.759
212,5.072781,2.191288,0.2518805,59.86377,12.9189,69.64634,11.67674,107.6567,277.0834,475.7541,69.98741,489.5904,485.9892,4471.95
213,5.078803,2.190358,0.252027,59.91345,12.91297,69.64339,11.67278,107.638,277.0578,475.924,70.02882,489.4993,485.7566,4472.116
214,5.084741,2.189361,0.2521451,59.95926,12.9077,69.64082,11.66899,107.6203,277.032,476.0774,70.06586,489.4173,485.5367,4472.258
215,5.090589,2.18831,0.2522353,60.00107,12.90306,69.63863,11.6654,107.604,277.0054,476.2135,70.09844,489.3433,485.3299,4472.375
216,5.09634,2.187218,0.2522983,60.03873,12.89903,69.63678,11.66202,107.5889,276.9775,476.3322,70.1265,489.2762,485.1366,4472.468
217,5.101981,2.186095,0.2523349,60.07215,12.8956,69.63524,11.65888,107.5752,276.9479,476.4333,70.15003,489.2151,484.9569,4472.536
218,5.107541,2.184965,0.2523474,60.10129,12.89273,69.63395,11.656,107.5629,276.9162,476.5164,70.16904,489.1588,484.7912,4472.579
219,5.113038,2.183851,0.2523381,60.12608,12.89042,69.63288,11.65339,107.552,276.8824,476.5818,70.18354,489.1072,484.6396,4472.601
220,5.118395,2.182731,0.2523051,60.14653,12.88864,69.63197,11.65106,107.5425,276.8462,476.6297,70.1936,489.0593,484.5023,4472.6
221,5.123599,2.181614,0.2522493,60.16266,12.88737,69.63121,11.64902,107.5345,276.8075,476.6602,70.19933,489.0149,484.3795,4472.579
222,5.12864,2.180504,0.2521719,60.17452,12.8866,69.63049,11.64726,107.5278,276.7664,476.6736,70.20084,488.9736,484.2713,4472.539
223,5.133506,2.179407,0.2520741,60.18216,12.8863,69.62982,11.64578,107.5224,276.7231,476.6704,70.19822,488.935,484.1777,4472.481
224,5.138187,2.178326,0.251957,60.18567,12.88647,69.62911,11.64458,107.5184,276.6774,476.651,70.19164,488.8994,484.0987,4472.407
225,5.141105,2.177266,0.2518221,60.18384,12.88663,69.62836,11.64365,107.5156,276.6296,476.616,70.18125,488.8665,484.0343,4472.32
226,5.143428,2.176281,0.251677,60.17785,12.88705,69.62749,11.64298,107.5139,276.5807,476.5671,70.16748,488.8366,483.9844,4472.221
227,5.145629,2.17538,0.2515249,60.16848,12.88785,69.62646,11.64255,107.5133,276.5313,476.506,70.15074,488.8096,483.9487,4472.112
228,5.147832,2.174558,0.251367,60.15625,12.88903,69.62525,11.64234,107.5137,276.4822,476.4342,70.13145,488.7859,483.9269,4471.994
229,5.150049,2.173803,0.2512043,60.14151,12.8906,69.62379,11.64233,107.515,276.4338,476.3532,70.10997,488.7654,483.9185,4471.87
230,5.15228,2.173118,0.2510384,60.12453,12.89251,69.62206,11.64251,107.5171,276.3865,476.2641,70.0866,488.748,483.9228,4471.741
231,5.154389,2.172487,0.2508696,60.10534,12.89464,69.62004,11.64284,107.5198,276.3405,476.168,70.06165,488.7339,483.939,4471.61
232,5.156507,2.171921,0.2507003,60.08447,12.89707,69.61771,11.64331,107.5231,276.2961,476.0659,70.03539,488.723,483.9662,4471.478
233,5.158561,2.171391,0.2505291,60.06216,12.89977,69.61505,11.6439,107.5268,276.2532,475.959,70.00803,488.7154,484.0038,4471.347
234,5.160538,2.170892,0.2503564,60.03859,12.9027,69.61206,11.64458,107.5309,276.2121,475.8477,69.9798,488.7112,484.0508,4471.218
235,5.16243,2.170419,0.2501831,60.01398,12.90584,69.60875,11.64533,107.5352,276.1727,475.733,69.95087,488.7104,484.1064,4471.094
236,5.164229,2.169969,0.2500097,59.98848,12.90917,69.60512,11.64612,107.5397,276.1352,475.6156,69.92142,488.7132,484.1697,4470.974
237,5.165933,2.16954,0.249837,59.96228,12.91265,69.60118,11.64695,107.5443,276.0995,475.4961,69.89162,488.7198,484.2398,4470.862
238,5.167387,2.169129,0.2496657,59.93512,12.91612,69.59696,11.64778,107.5489,276.0657,475.375,69.86157,488.7303,484.3159,4470.757
239,5.168758,2.168745,0.2494975,59.90754,12.91971,69.59248,11.64861,107.5534,276.034,475.2531,69.83144,488.7449,484.3973,4470.661
240,5.170046,2.168385,0.2493329,59.87969,12.92338,69.58776,11.64941,107.5578,276.0044,475.1308,69.80137,488.7639,484.4833,4470.572
